text,rating,sentiment_score,prediction,label,meta_main_category
"This game is one we use in the school where I tutor first and second graders. While they are having a great time, they are also learning sounds, letters and increased fluency. I bought this Zingo game for my grandson who just turned six.",5.0,0.05,1.0,1,Toys & Games
"This game is so much fun to play with my granddaughters, ages 2 and 5.  It teaches word and picture recognition.",5.0,-0.05,0.0,1,Toys & Games
"This game is truly the most fun I've ever had.  The kids and I play a little different but the lesson is the same.  If you don't have it yet, GET IT!!!!  You won't be sorry you did.",5.0,-0.04107143,0.0,1,Toys & Games
"This has been a great game for my boys (now 4 and 8). I bought it around 4 or 5 years ago for my oldest son to play while he was learning to read. Before too long, my younger son was also playing the game and it's now his favorite game to play, too. It's the type of game that children of different ages can play together - those that can read and those that can't. We have really enjoyed the game. After all these years, we still play the game often.",5.0,-0.011538462,0.0,1,Toys & Games
"This is a fun, fast-paced game that we love as a family.  Our daughter is 4, and sometimes I find her playing it alone.  It's so clever!  You don't need to read to play, the tile dispenser is genius, and everything is well made.",5.0,0.15208334,1.0,1,Toys & Games
This is a great alternative to traditional bingo.  It can be played fast or just for fun.  For our four year olds we had them call out the tile before the grabbed the tile to cut back on arguements or fights over the tiles.  Fun!,5.0,0.27916667,1.0,1,Toys & Games
This is a great family game.  My twin daughters received this as a gift when they turned three and we still play it pretty frequently (they are almost seven now!).  I couldn't tell you how many times I have bought this game as a gift.  The game is fun and moves fast!,5.0,0.11388889,1.0,1,Toys & Games
"This is a nice change from the race to the finish board games.  It's great for learning to match, to count and some friendly competition.  Very age appropriate.  We all actually enjoy playing it.  A great addition to your game collection",5.0,0.409375,1.0,1,Toys & Games
"This is a terrific game to teach kids to share, take turns, engage with one another, deal with the ins and outs of winning and losing, etc. We've spent many an afternoon with kids my son's age (first 3 when we bought it, now 4) and parents always remark how engaging the format of this particular version of bingo is (the &#34;zinger&#34; dispenser is a real hit with the kids). It's also a great way to get kids to engage one another, particularly if they are usually shy or more into parallel play.  The company also has really great customer service: our zinger had an issue upon arrival, and they replaced it no questions asked within a few days.  We've purchased this game for gifts many times, and I always recommend it.",5.0,0.17685185,1.0,1,Toys & Games
This is our go-to gift to give at birthday parties. I love that it pairs learning and fun for the whole family.,5.0,0.33333334,1.0,1,Toys & Games
This is such a great game! I don't know why it was discontinued by manufacturer but so glad I snagged one while it was still available,5.0,0.24,1.0,1,Toys & Games
This was a gift to my 4 year old daughter.  The whole family played with her and we all had fun.  It moves fast and gives the little ones a sense of accomplishment.  I would buy this as a gift for any 4-6 year olds in the near future.,5.0,0.10178571,1.0,1,Toys & Games
Very fun game!,5.0,-0.055,0.0,1,Toys & Games
Very fun game. One of our favorites.,5.0,-0.005,0.0,1,Toys & Games
"Very fun, quick, easy.  Good for kids just learning to play games as well as older kids.",5.0,0.40466666,1.0,1,Toys & Games
Way more fun than I expected! My little girls love it :) we have so much fun playing and it really helps with memory 👍🏻,5.0,0.2484375,1.0,1,Toys & Games
We bought this game for our granddaughters 3rd birthday.  Very well made and durable.  She is learning along with having a fun time.  This game will provide many years of enjoyment.,5.0,0.033333335,1.0,1,Toys & Games
"We had so much fun with this game we all enjoyed playing,,,* We played for a long time....",5.0,0.0875,1.0,1,Toys & Games
"We have played this game a million times...it's easy to understand, even for little kids (ours started at age 4) and fun for everyone.  I've given it as a gift several times as well.  Highly recommend!",5.0,0.057638887,1.0,1,Toys & Games
"We love this game!  We bought the next one that deals with numbers. Great game for all ages. My kids are 2, 3 and 5. We bought this when my 2year old as only 11/2. He caught on quick. Helps my oldest learn to read as well.",5.0,0.104166664,1.0,1,Toys & Games
"We played this at a friends house on a rainy day between our sons water polo games, so we hadn't been drinking ;). We had so much fun!  It's bingo with pictures and you have to cover the whole card so little kids don't need to understand the regular bingo board. I bought this for my 4 year old nephew for Christmas. Can't wait to play it again.",5.0,0.12291667,1.0,1,Toys & Games
"We purchased Zingo for my daughter after she had played it at a party.  This is now our ""go-to"" game.  My daughter LOVES it.  And, even better it will grow with her.  She just turned 4 and can't read yet, but can recognize pictures and call out the appropriate name.  As she learns to read this game will still be great to play.  This is now our gift at many a birthday party.  And, all the parents I have spoken with just think it is fantastic.<br /><br />I think the only downside of this game is when older children play it with younger sibilings - the reaction times vary so it might pose some challenges.  However, I still highly recommend it.",5.0,0.12969697,1.0,1,Toys & Games
"We were introduced to Zingo by one of my daughter's friends.  My daughter instantly loved this game.  Sliding out the Zingo tiles through the Zinger is fun for the kids and I am always amazed at how fast their reaction times are in recognizing the tiles that they need.  We didn't read the instructions at first and didn't realize that the yellow side was less competitive (i.e. fewer conflicting tiles per player) as sometimes our daughter would get frustrated because someone would take ""her"" tile - but I guess that teaches her the value of taking turns and being a gracious loser ... (I wish!)  It helps to play the yellow side to reduce frustration by the younger players.<br /><br />The game doesn't take too long, so the kids don't lose patience and it is fast paced and easy to clean up.  The box says ages 4 and up, but I have bought this for so many birthdays for 3 year olds and they all love it.  It is a great and unique gift idea for any preschooler.",5.0,0.14385965,1.0,1,Toys & Games
"We've been playing ""zingo with a bing"" (I think we've got that backwards, but now that it's named at our house, that's what it's called) for three weeks now, and we all think it's great.  It's very sturdy and easy for both a 4 year old and a 2 year old to maneuver the dispenser, and the shape of the tiles makes loading fairly easy.  No batteries are required, and it makes no noise - a nice break from computer-y games.  The pictures and words make it easy for all ages, and it's fast to play- so we can play 20 times or just 2, time permitting.  I was skeptical at the price, but I'd definitely buy it again.",5.0,0.25454545,1.0,1,Toys & Games
"Wonderful, fun game for all ages.  My 3 year old loves this and it challenges her to think quickly and react when she sees her cards come up in the dispenser.  Awesome game!",5.0,0.26190478,1.0,1,Toys & Games
Wonderful:) Kids love it!,5.0,0.7083333,1.0,1,Toys & Games
"Zingo is a game like Bingo - you have to get all the pieces in the row to make ZINGO. The system is very easy for kids to use on their own. I like that my kids can get this game out, set it up, and play it without adults. It good for kids to learn to take turns and follow instructions independently. This game certainly helps build that skill.",5.0,0.10970238,1.0,1,Toys & Games
